txn_id,source,razorpay_payment_id,order_id,txn_amount,payment_method,created_at,day_of_week,is_weekend_or_holiday,merchant_category,had_dispute_flag,had_refund,refund_amount,gst_on_fee_flag,fee_amount,fee_amount_pending,tax_on_fee,fee_pct,days_to_settle,deduction_pct,settled_at,status,true_tax_category
TXN02202,synthetic,,order_synth_2202,19351.69,netbanking,2025-08-05T22:51:30,1,False,retail,False,False,0.0,True,323.84,False,58.29,0.0167,1,0.0197,2025-08-06T23:51:30,settled,gst_on_fee
TXN02167,synthetic,,order_synth_2167,23423.19,upi,2025-08-05T23:13:43,1,False,retail,False,False,0.0,True,29.64,False,5.34,0.0013,1,0.0015,2025-08-07T05:13:43,settled,gst_on_fee
TXN01360,synthetic,,order_synth_1360,12913.72,card,2025-08-06T03:49:59,2,False,food_delivery,False,False,0.0,True,209.93,False,37.79,0.0163,2,0.0192,2025-08-08T15:49:59,settled,gst_on_fee
TXN01388,synthetic,,order_synth_1388,12579.88,upi,2025-08-06T06:41:19,2,False,retail,False,False,0.0,True,30.06,False,5.41,0.0024,0,0.0028,2025-08-07T01:41:19,settled,gst_on_fee
TXN01797,synthetic,,order_synth_1797,4362.84,wallet,2025-08-06T07:54:41,2,False,travel,False,False,0.0,True,78.76,False,14.18,0.0181,1,0.0213,2025-08-07T20:54:41,settled,gst_on_fee
TXN01758,synthetic,,order_synth_1758,5200.24,card,2025-08-06T12:17:04,2,False,food_delivery,False,True,4503.39,True,122.7,False,22.09,0.0236,2,0.8938,2025-08-09T01:17:04,refunded,refund_credit_note
TXN01480,synthetic,,order_synth_1480,7942.42,wallet,2025-08-06T13:20:22,2,False,retail,False,False,0.0,True,123.76,False,22.28,0.0156,1,0.0184,2025-08-07T14:20:22,settled,gst_on_fee
TXN01590,synthetic,,order_synth_1590,3303.82,netbanking,2025-08-06T15:18:40,2,False,food_delivery,False,False,0.0,True,59.38,False,10.69,0.018,3,0.0212,2025-08-10T09:18:40,settled,gst_on_fee
TXN01217,synthetic,,order_synth_1217,23616.6,netbanking,2025-08-06T16:47:48,2,False,food_delivery,False,False,0.0,True,431.72,False,77.71,0.0183,3,0.0216,2025-08-10T04:47:48,settled,gst_on_fee
TXN01287,synthetic,,order_synth_1287,22947.32,upi,2025-08-06T16:59:20,2,False,ecommerce,True,False,0.0,True,0.0,False,0.0,0.0,7,0.0,2025-08-14T01:59:20,disputed,taxable_sale
TXN00746,synthetic,,order_synth_746,16314.4,netbanking,2025-08-06T17:09:47,2,False,travel,False,False,0.0,True,220.47,False,39.68,0.0135,2,0.0159,2025-08-08T19:09:47,settled,gst_on_fee
TXN00585,synthetic,,order_synth_585,9778.62,upi,2025-08-06T17:29:43,2,False,retail,False,False,0.0,True,0.0,False,0.0,0.0,1,0.0,2025-08-08T10:29:43,settled,taxable_sale
TXN01733,synthetic,,order_synth_1733,5399.64,upi,2025-08-06T20:04:13,2,False,saas,False,False,0.0,True,11.87,False,2.14,0.0022,0,0.0026,2025-08-07T01:04:13,settled,gst_on_fee
TXN01430,synthetic,,order_synth_1430,12884.12,wallet,2025-08-07T05:38:17,3,False,food_delivery,False,False,0.0,True,182.01,False,32.76,0.0141,1,0.0167,2025-08-08T06:38:17,settled,gst_on_fee
TXN00078,synthetic,,order_synth_78,22617.01,upi,2025-08-07T07:56:54,3,False,food_delivery,False,False,0.0,True,2.43,False,0.44,0.0001,1,0.0001,2025-08-08T07:56:54,settled,gst_on_fee
TXN00660,synthetic,,order_synth_660,10230.36,netbanking,2025-08-07T08:11:08,3,False,travel,False,False,0.0,True,195.41,False,35.17,0.0191,1,0.0225,2025-08-09T01:11:08,settled,gst_on_fee
TXN00864,synthetic,,order_synth_864,3833.05,netbanking,2025-08-07T12:22:53,3,False,travel,False,False,0.0,True,86.56,False,15.58,0.0226,2,0.0266,2025-08-09T16:22:53,settled,gst_on_fee
TXN01482,synthetic,,order_synth_1482,685.83,upi,2025-08-07T12:56:09,3,False,saas,False,False,0.0,True,0.0,False,0.0,0.0,1,0.0,2025-08-08T14:56:09,settled,taxable_sale
TXN01597,synthetic,,order_synth_1597,4145.33,upi,2025-08-07T13:09:43,3,False,retail,False,False,0.0,True,2.71,False,0.49,0.0007,1,0.0008,2025-08-09T01:09:43,settled,gst_on_fee
TXN01582,synthetic,,order_synth_1582,11058.83,upi,2025-08-07T14:11:09,3,False,retail,False,False,0.0,True,35.79,False,6.44,0.0032,1,0.0038,2025-08-08T16:11:09,settled,gst_on_fee
TXN01641,synthetic,,order_synth_1641,11309.92,upi,2025-08-07T14:11:38,3,False,saas,False,False,0.0,True,0.0,False,0.0,0.0,0,0.0,2025-08-08T10:11:38,settled,taxable_sale
TXN01254,synthetic,,order_synth_1254,16191.04,wallet,2025-08-07T14:49:25,3,False,food_delivery,False,False,0.0,True,273.69,False,49.26,0.0169,2,0.0199,2025-08-10T03:49:25,settled,gst_on_fee
TXN00279,synthetic,,order_synth_279,15906.29,upi,2025-08-07T14:49:45,3,False,retail,False,False,0.0,True,0.0,False,0.0,0.0,1,0.0,2025-08-08T21:49:45,settled,taxable_sale
TXN00281,synthetic,,order_synth_281,11152.24,wallet,2025-08-07T15:38:36,3,False,saas,False,False,0.0,True,190.71,False,34.33,0.0171,0,0.0202,2025-08-08T02:38:36,settled,gst_on_fee
TXN00878,synthetic,,order_synth_878,16888.94,upi,2025-08-07T17:47:28,3,False,food_delivery,False,False,0.0,True,16.34,False,2.94,0.001,1,0.0011,2025-08-09T07:47:28,settled,gst_on_fee
TXN01678,synthetic,,order_synth_1678,9823.6,card,2025-08-07T20:17:06,3,False,food_delivery,False,True,4498.45,True,211.02,False,37.98,0.0215,3,0.4833,2025-08-11T08:17:06,refunded,refund_credit_note
TXN01272,synthetic,,order_synth_1272,19092.22,card,2025-08-07T20:40:21,3,False,travel,False,False,0.0,True,395.78,False,71.24,0.0207,2,0.0245,2025-08-10T04:40:21,settled,gst_on_fee
TXN00507,synthetic,,order_synth_507,24230.03,upi,2025-08-08T01:37:58,4,False,retail,False,False,0.0,True,0.0,False,0.0,0.0,1,0.0,2025-08-09T19:37:58,settled,taxable_sale
TXN01865,synthetic,,order_synth_1865,1051.2,upi,2025-08-08T02:38:18,4,False,ecommerce,False,False,0.0,True,1.65,False,0.3,0.0016,2,0.0019,2025-08-10T05:38:18,settled,gst_on_fee
TXN01380,synthetic,,order_synth_1380,14306.39,card,2025-08-08T05:14:44,4,False,saas,False,False,0.0,True,275.82,False,49.65,0.0193,3,0.0227,2025-08-11T14:14:44,settled,gst_on_fee
TXN01074,synthetic,,order_synth_1074,14572.93,upi,2025-08-08T06:56:43,4,False,travel,False,False,0.0,True,31.42,False,5.66,0.0022,2,0.0025,2025-08-11T00:56:43,settled,gst_on_fee
TXN00243,synthetic,,order_synth_243,14583.79,card,2025-08-08T06:57:19,4,False,ecommerce,False,False,0.0,True,337.02,False,60.66,0.0231,2,0.0273,2025-08-10T08:57:19,settled,gst_on_fee
TXN00080,synthetic,,order_synth_80,18918.52,card,2025-08-08T06:58:22,4,False,retail,False,False,0.0,True,290.84,False,52.35,0.0154,2,0.0181,2025-08-11T01:58:22,settled,gst_on_fee
TXN01455,synthetic,,order_synth_1455,21252.87,card,2025-08-08T07:07:28,4,False,saas,False,False,0.0,True,441.25,True,79.42,0.0208,2,0.0245,2025-08-11T00:07:28,settled,gst_on_fee
TXN01699,synthetic,,order_synth_1699,9954.34,netbanking,2025-08-08T07:35:04,4,False,ecommerce,False,False,0.0,True,207.43,False,37.34,0.0208,3,0.0246,2025-08-12T00:35:04,settled,gst_on_fee
TXN00288,synthetic,,order_synth_288,8965.29,netbanking,2025-08-08T08:19:22,4,False,food_delivery,False,False,0.0,True,181.53,False,32.68,0.0202,2,0.0239,2025-08-11T04:19:22,settled,gst_on_fee
TXN01261,synthetic,,order_synth_1261,17831.03,card,2025-08-08T09:05:18,4,False,retail,False,False,0.0,True,388.34,False,69.9,0.0218,3,0.0257,2025-08-11T09:05:18,settled,gst_on_fee
TXN00944,synthetic,,order_synth_944,21841.53,upi,2025-08-08T10:31:22,4,False,ecommerce,False,False,0.0,True,0.0,False,0.0,0.0,1,0.0,2025-08-09T10:31:22,settled,taxable_sale
TXN01323,synthetic,,order_synth_1323,14712.69,upi,2025-08-08T10:32:50,4,False,ecommerce,True,True,8036.19,True,40.81,False,7.35,0.0028,7,0.5495,2025-08-15T18:32:50,refunded,refund_credit_note
TXN01335,synthetic,,order_synth_1335,4409.77,upi,2025-08-08T12:34:54,4,False,ecommerce,False,False,0.0,True,0.0,False,0.0,0.0,1,0.0,2025-08-10T06:34:54,settled,taxable_sale
TXN01144,synthetic,,order_synth_1144,9732.19,upi,2025-08-08T12:36:25,4,False,ecommerce,False,False,0.0,True,16.16,False,2.91,0.0017,1,0.002,2025-08-09T21:36:25,settled,gst_on_fee
TXN01208,synthetic,,order_synth_1208,20932.34,upi,2025-08-08T13:14:35,4,False,food_delivery,False,False,0.0,True,45.84,False,8.25,0.0022,1,0.0026,2025-08-10T04:14:35,settled,gst_on_fee
TXN00376,synthetic,,order_synth_376,13302.56,netbanking,2025-08-08T13:58:59,4,False,food_delivery,False,False,0.0,True,255.24,False,45.94,0.0192,3,0.0226,2025-08-11T19:58:59,settled,gst_on_fee
TXN01937,synthetic,,order_synth_1937,4576.87,upi,2025-08-08T16:28:03,4,False,retail,False,False,0.0,True,0.17,False,0.03,0.0,1,0.0,2025-08-10T00:28:03,settled,gst_on_fee
TXN02117,synthetic,,order_synth_2117,11293.56,upi,2025-08-08T18:13:03,4,False,saas,False,False,0.0,True,0.0,False,0.0,0.0,0,0.0,2025-08-09T11:13:03,settled,taxable_sale
TXN00190,synthetic,,order_synth_190,21714.88,upi,2025-08-08T18:21:55,4,False,travel,False,False,0.0,True,0.0,False,0.0,0.0,1,0.0,2025-08-09T22:21:55,settled,taxable_sale
TXN01791,synthetic,,order_synth_1791,2661.59,upi,2025-08-08T21:55:12,4,False,retail,False,True,1785.34,True,0.0,False,0.0,0.0,1,0.6708,2025-08-10T09:55:12,refunded,refund_credit_note
TXN01580,synthetic,,order_synth_1580,2260.2,card,2025-08-08T22:13:14,4,False,ecommerce,False,True,2184.99,True,50.24,False,9.04,0.0222,2,0.993,2025-08-11T14:13:14,refunded,refund_credit_note
TXN02052,synthetic,,order_synth_2052,7407.64,upi,2025-08-08T22:18:51,4,False,travel,False,False,0.0,True,0.0,False,0.0,0.0,0,0.0,2025-08-09T03:18:51,settled,taxable_sale
TXN00156,synthetic,,order_synth_156,20461.64,card,2025-08-08T23:28:20,4,False,saas,False,True,16013.55,True,390.11,False,70.22,0.0191,2,0.8051,2025-08-11T15:28:20,refunded,refund_credit_note
TXN02245,synthetic,,order_synth_2245,21026.52,card,2025-08-08T23:56:59,4,False,food_delivery,False,False,0.0,True,384.61,False,69.23,0.0183,3,0.0216,2025-08-12T02:56:59,settled,gst_on_fee
TXN00131,synthetic,,order_synth_131,23817.29,card,2025-08-09T01:21:48,5,True,saas,False,False,0.0,True,560.79,False,100.94,0.0235,3,0.0278,2025-08-12T08:21:48,settled,gst_on_fee
TXN02161,synthetic,,order_synth_2161,9876.22,upi,2025-08-09T02:28:43,5,True,ecommerce,False,False,0.0,True,0.0,True,0.0,0.0,2,0.0,2025-08-11T13:28:43,settled,taxable_sale
TXN01761,synthetic,,order_synth_1761,19558.08,netbanking,2025-08-09T02:54:59,5,True,retail,False,False,0.0,True,286.67,False,51.6,0.0147,4,0.0173,2025-08-13T06:54:59,settled,gst_on_fee
TXN01456,synthetic,,order_synth_1456,17083.84,card,2025-08-09T04:22:26,5,True,saas,False,False,0.0,True,355.51,False,63.99,0.0208,2,0.0246,2025-08-11T10:22:26,settled,gst_on_fee
TXN00400,synthetic,,order_synth_400,12537.9,wallet,2025-08-09T06:34:01,5,True,travel,False,False,0.0,True,207.38,False,37.33,0.0165,1,0.0195,2025-08-10T06:34:01,settled,gst_on_fee
TXN00974,synthetic,,order_synth_974,22195.3,upi,2025-08-09T08:54:10,5,True,ecommerce,False,False,0.0,True,56.59,False,10.19,0.0025,4,0.003,2025-08-13T18:54:10,settled,gst_on_fee
TXN01670,synthetic,,order_synth_1670,1830.06,upi,2025-08-09T10:39:14,5,True,retail,False,False,0.0,True,6.22,False,1.12,0.0034,2,0.004,2025-08-11T17:39:14,settled,gst_on_fee
TXN02054,synthetic,,order_synth_2054,16126.58,upi,2025-08-09T13:21:11,5,True,ecommerce,False,True,10074.09,True,0.0,False,0.0,0.0,2,0.6247,2025-08-11T19:21:11,refunded,refund_credit_note
TXN00835,synthetic,,order_synth_835,10202.64,upi,2025-08-09T13:33:11,5,True,ecommerce,False,False,0.0,True,1.6,False,0.29,0.0002,3,0.0002,2025-08-13T00:33:11,settled,gst_on_fee
TXN00794,synthetic,,order_synth_794,14805.93,upi,2025-08-09T16:44:18,5,True,saas,False,False,0.0,True,0.0,False,0.0,0.0,3,0.0,2025-08-13T11:44:18,settled,taxable_sale
TXN01404,synthetic,,order_synth_1404,24314.64,wallet,2025-08-09T16:47:22,5,True,retail,False,False,0.0,True,395.32,False,71.16,0.0163,3,0.0192,2025-08-12T20:47:22,settled,gst_on_fee
TXN00897,synthetic,,order_synth_897,5116.12,upi,2025-08-09T17:02:57,5,True,saas,False,True,2688.13,True,0.0,False,0.0,0.0,4,0.5254,2025-08-14T08:02:57,refunded,refund_credit_note
TXN01508,synthetic,,order_synth_1508,13457.44,upi,2025-08-09T20:46:39,5,True,food_delivery,False,False,0.0,True,27.74,False,4.99,0.0021,4,0.0024,2025-08-14T06:46:39,settled,gst_on_fee
TXN00394,synthetic,,order_synth_394,23804.11,netbanking,2025-08-09T21:12:39,5,True,retail,False,False,0.0,True,337.86,False,60.81,0.0142,4,0.0167,2025-08-14T11:12:39,settled,gst_on_fee
TXN01971,synthetic,,order_synth_1971,13561.57,wallet,2025-08-09T22:46:34,5,True,food_delivery,False,False,0.0,True,165.08,False,29.71,0.0122,3,0.0144,2025-08-13T08:46:34,settled,gst_on_fee
TXN00063,synthetic,,order_synth_63,14951.25,upi,2025-08-09T23:39:17,5,True,saas,False,False,0.0,True,0.0,False,0.0,0.0,1,0.0,2025-08-11T17:39:17,settled,taxable_sale
TXN02079,synthetic,,order_synth_2079,19081.86,netbanking,2025-08-10T00:18:47,6,True,food_delivery,False,False,0.0,True,295.96,False,53.27,0.0155,4,0.0183,2025-08-14T17:18:47,settled,gst_on_fee
TXN00532,synthetic,,order_synth_532,23058.1,card,2025-08-10T00:43:26,6,True,travel,False,False,0.0,True,479.38,False,86.29,0.0208,5,0.0245,2025-08-15T07:43:26,settled,gst_on_fee
TXN00799,synthetic,,order_synth_799,17112.29,upi,2025-08-10T01:31:02,6,True,ecommerce,False,False,0.0,True,44.55,True,8.02,0.0026,4,0.0031,2025-08-14T20:31:02,settled,gst_on_fee
TXN01977,synthetic,,order_synth_1977,3629.72,netbanking,2025-08-10T02:05:17,6,True,saas,False,True,2749.16,True,54.12,False,9.74,0.0149,4,0.775,2025-08-14T21:05:17,refunded,refund_credit_note
TXN01355,synthetic,,order_synth_1355,23471.24,upi,2025-08-10T02:10:47,6,True,food_delivery,False,False,0.0,True,0.0,False,0.0,0.0,3,0.0,2025-08-13T05:10:47,settled,taxable_sale
TXN02067,synthetic,,order_synth_2067,2644.31,wallet,2025-08-10T02:13:26,6,True,ecommerce,False,False,0.0,True,41.53,False,7.48,0.0157,2,0.0185,2025-08-12T02:13:26,settled,gst_on_fee
TXN00947,synthetic,,order_synth_947,22548.3,upi,2025-08-10T03:08:11,6,True,ecommerce,False,False,0.0,True,11.93,False,2.15,0.0005,4,0.0006,2025-08-14T22:08:11,settled,gst_on_fee
TXN01370,synthetic,,order_synth_1370,24290.09,card,2025-08-10T03:14:23,6,True,retail,False,False,0.0,True,586.73,False,105.61,0.0242,3,0.0285,2025-08-13T23:14:23,settled,gst_on_fee
TXN02015,synthetic,,order_synth_2015,24940.23,netbanking,2025-08-10T03:42:12,6,True,ecommerce,False,True,6972.96,True,426.68,False,76.8,0.0171,4,0.2998,2025-08-14T16:42:12,refunded,refund_credit_note
TXN00433,synthetic,,order_synth_433,16931.8,card,2025-08-10T05:11:18,6,True,saas,False,False,0.0,True,296.16,False,53.31,0.0175,5,0.0206,2025-08-15T14:11:18,settled,gst_on_fee
TXN02055,synthetic,,order_synth_2055,9740.73,upi,2025-08-10T05:57:55,6,True,food_delivery,False,False,0.0,True,0.0,False,0.0,0.0,1,0.0,2025-08-11T13:57:55,settled,taxable_sale
TXN00307,synthetic,,order_synth_307,24496.66,card,2025-08-10T06:12:01,6,True,travel,False,False,0.0,True,529.3,False,95.27,0.0216,3,0.0255,2025-08-13T11:12:01,settled,gst_on_fee
TXN01740,synthetic,,order_synth_1740,14321.15,upi,2025-08-10T07:43:09,6,True,saas,False,False,0.0,True,0.0,False,0.0,0.0,2,0.0,2025-08-12T17:43:09,settled,taxable_sale
TXN01497,synthetic,,order_synth_1497,1371.84,card,2025-08-10T07:56:25,6,True,food_delivery,False,False,0.0,True,31.6,False,5.69,0.023,4,0.0272,2025-08-14T22:56:25,settled,gst_on_fee
TXN00223,synthetic,,order_synth_223,13182.73,card,2025-08-10T14:28:52,6,True,saas,False,False,0.0,True,270.73,False,48.73,0.0205,3,0.0242,2025-08-13T14:28:52,settled,gst_on_fee
TXN01075,synthetic,,order_synth_1075,24558.91,upi,2025-08-10T15:23:36,6,True,food_delivery,False,False,0.0,True,33.63,False,6.05,0.0014,1,0.0016,2025-08-12T06:23:36,settled,gst_on_fee
TXN00275,synthetic,,order_synth_275,2395.48,upi,2025-08-10T15:50:03,6,True,saas,False,False,0.0,True,3.84,False,0.69,0.0016,2,0.0019,2025-08-13T07:50:03,settled,gst_on_fee
TXN01877,synthetic,,order_synth_1877,21066.9,netbanking,2025-08-10T16:10:44,6,True,ecommerce,False,False,0.0,True,321.5,False,57.87,0.0153,5,0.018,2025-08-16T05:10:44,settled,gst_on_fee
TXN01312,synthetic,,order_synth_1312,14422.02,card,2025-08-10T16:30:11,6,True,travel,False,False,0.0,True,281.49,False,50.67,0.0195,3,0.023,2025-08-14T09:30:11,settled,gst_on_fee
TXN00163,synthetic,,order_synth_163,17739.39,card,2025-08-10T16:43:28,6,True,ecommerce,False,False,0.0,True,301.1,False,54.2,0.017,3,0.02,2025-08-14T10:43:28,settled,gst_on_fee
TXN01574,synthetic,,order_synth_1574,22960.33,card,2025-08-10T17:02:27,6,True,ecommerce,False,False,0.0,True,443.92,False,79.91,0.0193,2,0.0228,2025-08-13T07:02:27,settled,gst_on_fee
TXN00459,synthetic,,order_synth_459,18321.51,upi,2025-08-10T17:19:20,6,True,retail,False,False,0.0,True,0.0,False,0.0,0.0,1,0.0,2025-08-11T23:19:20,settled,taxable_sale
TXN00208,synthetic,,order_synth_208,22044.84,card,2025-08-10T18:44:55,6,True,food_delivery,False,False,0.0,True,509.08,False,91.63,0.0231,3,0.0272,2025-08-13T23:44:55,settled,gst_on_fee
TXN01747,synthetic,,order_synth_1747,11437.51,upi,2025-08-10T18:52:59,6,True,retail,False,False,0.0,True,0.0,False,0.0,0.0,2,0.0,2025-08-13T09:52:59,settled,taxable_sale
TXN01567,synthetic,,order_synth_1567,17812.99,card,2025-08-10T19:12:44,6,True,saas,False,False,0.0,True,334.68,False,60.24,0.0188,4,0.0222,2025-08-15T00:12:44,settled,gst_on_fee
TXN01545,synthetic,,order_synth_1545,19452.12,upi,2025-08-10T20:28:37,6,True,ecommerce,False,False,0.0,True,47.11,False,8.48,0.0024,2,0.0029,2025-08-13T07:28:37,settled,gst_on_fee
TXN01124,synthetic,,order_synth_1124,10671.72,card,2025-08-10T20:53:36,6,True,saas,False,False,0.0,True,197.32,False,35.52,0.0185,4,0.0218,2025-08-15T10:53:36,settled,gst_on_fee
TXN01236,synthetic,,order_synth_1236,18311.55,upi,2025-08-10T21:01:55,6,True,saas,False,False,0.0,True,0.0,False,0.0,0.0,3,0.0,2025-08-14T09:01:55,settled,taxable_sale
TXN01847,synthetic,,order_synth_1847,18738.0,upi,2025-08-10T21:04:42,6,True,ecommerce,False,False,0.0,True,47.87,False,8.62,0.0026,2,0.003,2025-08-12T23:04:42,settled,gst_on_fee
TXN01488,synthetic,,order_synth_1488,5045.73,card,2025-08-10T21:08:09,6,True,travel,False,False,0.0,False,100.59,False,0.0,0.0199,3,0.0199,2025-08-14T05:08:09,settled,exempt
TXN01756,synthetic,,order_synth_1756,12456.03,upi,2025-08-10T21:38:31,6,True,food_delivery,False,False,0.0,True,0.0,False,0.0,0.0,3,0.0,2025-08-14T16:38:31,settled,taxable_sale
TXN01735,synthetic,,order_synth_1735,6259.07,upi,2025-08-10T23:01:18,6,True,retail,False,True,3410.89,True,0.0,False,0.0,0.0,3,0.545,2025-08-14T17:01:18,refunded,refund_credit_note
TXN01279,synthetic,,order_synth_1279,22381.21,wallet,2025-08-11T00:02:16,0,False,retail,False,False,0.0,True,367.15,False,66.09,0.0164,0,0.0194,2025-08-11T10:02:16,settled,gst_on_fee
TXN01983,synthetic,,order_synth_1983,19666.61,card,2025-08-11T00:10:50,0,False,saas,False,False,0.0,True,402.58,False,72.46,0.0205,2,0.0242,2025-08-13T17:10:50,settled,gst_on_fee
TXN00894,synthetic,,order_synth_894,19167.8,card,2025-08-11T00:56:41,0,False,travel,True,False,0.0,True,397.07,False,71.47,0.0207,7,0.0244,2025-08-18T17:56:41,disputed,gst_on_fee
TXN00788,synthetic,,order_synth_788,13345.38,card,2025-08-11T02:56:27,0,False,travel,False,False,0.0,True,266.4,False,47.95,0.02,1,0.0236,2025-08-12T04:56:27,settled,gst_on_fee
TXN00085,synthetic,,order_synth_85,21613.02,upi,2025-08-11T04:17:47,0,False,retail,False,False,0.0,True,28.8,False,5.18,0.0013,2,0.0016,2025-08-13T14:17:47,settled,gst_on_fee
TXN00756,synthetic,,order_synth_756,17667.8,card,2025-08-11T05:38:41,0,False,ecommerce,False,False,0.0,True,288.65,False,51.96,0.0163,1,0.0193,2025-08-12T06:38:41,settled,gst_on_fee
TXN00417,synthetic,,order_synth_417,13732.62,upi,2025-08-11T07:16:11,0,False,ecommerce,False,False,0.0,True,32.77,False,5.9,0.0024,1,0.0028,2025-08-13T03:16:11,settled,gst_on_fee
TXN00286,synthetic,,order_synth_286,2183.69,netbanking,2025-08-11T08:02:40,0,False,saas,False,False,0.0,True,35.44,False,6.38,0.0162,2,0.0192,2025-08-13T16:02:40,settled,gst_on_fee
TXN02105,synthetic,,order_synth_2105,13087.02,card,2025-08-11T08:12:10,0,False,saas,False,False,0.0,True,270.96,False,48.77,0.0207,1,0.0244,2025-08-13T00:12:10,settled,gst_on_fee
TXN01490,synthetic,,order_synth_1490,9785.28,wallet,2025-08-11T08:52:10,0,False,ecommerce,False,False,0.0,True,160.29,False,28.85,0.0164,2,0.0193,2025-08-13T18:52:10,settled,gst_on_fee
TXN02160,synthetic,,order_synth_2160,13537.14,upi,2025-08-11T10:56:24,0,False,saas,False,False,0.0,True,26.69,False,4.8,0.002,0,0.0023,2025-08-12T04:56:24,settled,gst_on_fee
TXN01196,synthetic,,order_synth_1196,1303.89,card,2025-08-11T11:38:10,0,False,travel,False,False,0.0,True,23.83,False,4.29,0.0183,3,0.0216,2025-08-15T04:38:10,settled,gst_on_fee
TXN01585,synthetic,,order_synth_1585,23699.4,netbanking,2025-08-11T15:46:42,0,False,saas,False,False,0.0,True,350.44,False,63.08,0.0148,2,0.0174,2025-08-13T18:46:42,settled,gst_on_fee
TXN01053,synthetic,,order_synth_1053,4625.35,card,2025-08-11T17:52:24,0,False,retail,False,False,0.0,True,84.79,False,15.26,0.0183,2,0.0216,2025-08-14T11:52:24,settled,gst_on_fee
TXN01186,synthetic,,order_synth_1186,1899.19,card,2025-08-11T19:48:52,0,False,food_delivery,False,False,0.0,True,40.37,False,7.27,0.0213,3,0.0251,2025-08-14T22:48:52,settled,gst_on_fee
TXN02168,synthetic,,order_synth_2168,4583.17,wallet,2025-08-11T20:15:24,0,False,retail,False,False,0.0,True,49.02,False,8.82,0.0107,0,0.0126,2025-08-12T03:15:24,settled,gst_on_fee
TXN01251,synthetic,,order_synth_1251,3545.02,netbanking,2025-08-11T20:17:55,0,False,retail,False,False,0.0,True,70.17,False,12.63,0.0198,2,0.0234,2025-08-14T06:17:55,settled,gst_on_fee
TXN01894,synthetic,,order_synth_1894,19645.16,upi,2025-08-11T20:20:08,0,False,saas,False,False,0.0,True,31.48,False,5.67,0.0016,1,0.0019,2025-08-13T08:20:08,settled,gst_on_fee
TXN02178,synthetic,,order_synth_2178,19740.9,card,2025-08-11T20:55:21,0,False,retail,False,False,0.0,True,413.46,False,74.42,0.0209,2,0.0247,2025-08-14T15:55:21,settled,gst_on_fee
TXN00889,synthetic,,order_synth_889,12816.24,card,2025-08-11T21:42:31,0,False,saas,False,True,11995.13,True,287.19,False,51.69,0.0224,1,0.9624,2025-08-13T15:42:31,refunded,refund_credit_note
TXN00910,synthetic,,order_synth_910,18381.07,upi,2025-08-11T22:06:13,0,False,saas,False,True,15111.79,True,0.0,False,0.0,0.0,0,0.8221,2025-08-12T07:06:13,refunded,refund_credit_note
TXN02170,synthetic,,order_synth_2170,17400.84,upi,2025-08-11T22:21:47,0,False,travel,False,False,0.0,True,0.0,False,0.0,0.0,0,0.0,2025-08-12T14:21:47,settled,taxable_sale
TXN01030,synthetic,,order_synth_1030,14247.12,card,2025-08-12T02:13:04,1,False,retail,False,False,0.0,True,297.05,True,53.47,0.0208,2,0.0246,2025-08-14T14:13:04,settled,gst_on_fee
TXN02216,synthetic,,order_synth_2216,8567.48,netbanking,2025-08-12T02:58:53,1,False,food_delivery,False,False,0.0,True,178.98,False,32.22,0.0209,3,0.0247,2025-08-15T08:58:53,settled,gst_on_fee
TXN01361,synthetic,,order_synth_1361,3958.45,card,2025-08-12T04:34:20,1,False,saas,False,False,0.0,True,93.53,False,16.84,0.0236,1,0.0279,2025-08-13T11:34:20,settled,gst_on_fee
TXN00844,synthetic,,order_synth_844,1898.51,wallet,2025-08-12T05:47:50,1,False,ecommerce,False,False,0.0,True,30.47,False,5.48,0.0161,1,0.0189,2025-08-13T23:47:50,settled,gst_on_fee
TXN00364,synthetic,,order_synth_364,10665.25,card,2025-08-12T06:06:29,1,False,retail,False,False,0.0,True,229.59,False,41.33,0.0215,2,0.0254,2025-08-14T13:06:29,settled,gst_on_fee
TXN02083,synthetic,,order_synth_2083,2304.22,upi,2025-08-12T07:07:03,1,False,retail,False,False,0.0,True,0.0,False,0.0,0.0,2,0.0,2025-08-14T22:07:03,settled,taxable_sale
TXN01717,synthetic,,order_synth_1717,1268.04,upi,2025-08-12T07:58:51,1,False,ecommerce,False,False,0.0,True,0.25,False,0.04,0.0002,2,0.0002,2025-08-14T16:58:51,settled,gst_on_fee
TXN00652,synthetic,,order_synth_652,14436.07,upi,2025-08-12T08:28:40,1,False,ecommerce,False,True,5815.61,True,0.0,False,0.0,0.0,1,0.4029,2025-08-14T04:28:40,refunded,refund_credit_note
TXN02226,synthetic,,order_synth_2226,7371.17,upi,2025-08-12T10:06:22,1,False,retail,False,False,0.0,True,0.0,False,0.0,0.0,1,0.0,2025-08-13T10:06:22,settled,taxable_sale
TXN02145,synthetic,,order_synth_2145,17458.74,upi,2025-08-12T10:08:15,1,False,saas,False,False,0.0,True,0.0,False,0.0,0.0,1,0.0,2025-08-14T00:08:15,settled,taxable_sale
TXN01027,synthetic,,order_synth_1027,10385.57,upi,2025-08-12T11:48:44,1,False,retail,False,False,0.0,True,36.68,False,6.6,0.0035,1,0.0042,2025-08-13T19:48:44,settled,gst_on_fee
